"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","condition","workerId","hitId","rt","response","question_order","stimulus","task","image","correct_response","correct","question_idx","political_q_type"
"true","false","[]","[]","[]","preload","0","2591","0.0-0.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","","","","","","","","","",""
"","","","","","survey-multi-select","1","5785","0.0-1.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","3191","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","",""
"","","","","","html-button-response","2","54658","0.0-2.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","48872","0","","
               <div class=""instructions"" style=""text-align: left; width: 900px; margin: 0 auto;"">
                    <p>You may have heard discussions in the news or on social media about protecting the environment. One effort to protect the environment is to limit the amount of carbon dioxide in the atmosphere. Forests naturally help take carbon dioxide out of the atmosphere because trees need carbon to grow. Protecting forests so they can continue to remove carbon from the atmosphere is one way that we can help keep our planet healthy. The maps below show the carbon stored in forests from regions sampled around the world.</p>
                    <div style=""text-align: center;"">
                        <img src=images/exp3/examples_D.png style=""width: 90%; height: auto;"">
                    </div>
                    <p>Recent reports on the ongoing efforts to increase forest carbon storage indicate that we are having great success. Many people are excited about the current progress.</p>
                    <p>In this experiment, you will see a set of maps showing the amount of carbon stored in specific areas. Each map will have two regions that will be labeled with square (□) marks.</p>
                    <p>Your task is to report which of the two region shows more carbon storage using the left & right arrow keys.</p>
                </div>","instructions","","","","",""
"","","","","","image-keyboard-response","3","60407","0.0-3.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","5747","arrowleft","","images/exp3/B_D_U_8_left.png","map_trial","images/exp3/B_D_U_8_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","4","61963","0.0-4.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","1442","arrowleft","","images/exp3/B_D_U_3_left.png","map_trial","images/exp3/B_D_U_3_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","5","62796","0.0-5.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","731","arrowright","","images/exp3/B_D_U_9_right.png","map_trial","images/exp3/B_D_U_9_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","6","63583","0.0-6.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","671","arrowright","","images/exp3/B_D_U_2_right.png","map_trial","images/exp3/B_D_U_2_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","7","64281","0.0-7.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","584","arrowright","","images/exp3/B_D_U_6_right.png","map_trial","images/exp3/B_D_U_6_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","8","65046","0.0-8.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","654","arrowleft","","images/exp3/B_D_U_4_left.png","map_trial","images/exp3/B_D_U_4_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","9","65698","0.0-9.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","536","arrowleft","","images/exp3/B_D_U_12_left.png","map_trial","images/exp3/B_D_U_12_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","10","66283","0.0-10.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","479","arrowright","","images/exp3/B_D_U_1_right.png","map_trial","images/exp3/B_D_U_1_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","11","66981","0.0-11.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","595","arrowleft","","images/exp3/B_D_U_7_left.png","map_trial","images/exp3/B_D_U_7_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","12","67903","0.0-12.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","811","arrowright","","images/exp3/B_D_U_5_right.png","map_trial","images/exp3/B_D_U_5_right.png","arrowright","true","",""
"","","","","","image-keyboard-response","13","68578","0.0-13.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","563","arrowleft","","images/exp3/B_D_U_11_left.png","map_trial","images/exp3/B_D_U_11_left.png","arrowleft","true","",""
"","","","","","image-keyboard-response","14","69208","0.0-14.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","517","arrowright","","images/exp3/B_D_U_10_right.png","map_trial","images/exp3/B_D_U_10_right.png","arrowright","true","",""
"","","","","","html-button-response","15","74331","0.0-15.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","5010","0","","
            <div class=""instructions"" style=""text-align: left; width:600px; margin: 0 auto;"">
            <p>Great job! You have evaluated all the maps.</p>
            <p>You will now be presented with a series of statements where you will be asked to indicate your level of agreement or disagreement.<br>                Following that, you will be asked to answer a few demographic questions.</p>
            <p>Press 'Continue' when you are ready.</p>
            </div>
            ","","","","","",""
"","","","","","survey-likert","16","79537","0.0-16.0","4ewag65osg","1","positive_negative","A2RCYLKY072XXO","3Q2T3FD0ONJ2H9296MC29Z0POH0M3U","5094","{""Q0"":6}","[0]","","","","","","climate_q_2",""
